movieId,title,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,year_sc
30812,"Aviator, The (2004)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428577
30816,"Phantom of the Opera, The (2004)",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.8571428571428577
30825,Meet the Fockers (2004),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428577
31410,"Downfall (Untergang, Der) (2004)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.8571428571428577
31420,Assault on Precinct 13 (2005),0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.8673469387755119
31433,"Wedding Date, The (2005)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8673469387755119
31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.8571428571428577
31685,Hitch (2005),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8673469387755119
31696,Constantine (2005),0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.8673469387755119
31878,Kung Fu Hustle (Gong fu) (2004),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428577
32031,Robots (2005),0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.8673469387755119
32296,Miss Congeniality 2: Armed and Fabulous (2005),0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8673469387755119
32587,Sin City (2005),0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0.8673469387755119
33004,"Hitchhiker's Guide to the Galaxy, The (2005)",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8673469387755119
33162,Kingdom of Heaven (2005),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.8673469387755119
33166,Crash (2004),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428577
33493,Star Wars: Episode III - Revenge of the Sith (2005),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8673469387755119
33615,Madagascar (2005),0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8673469387755119
33660,Cinderella Man (2005),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8673469387755119
33679,Mr. & Mrs. Smith (2005),0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8673469387755119
33794,Batman Begins (2005),0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8673469387755119
33836,Bewitched (2005),0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.8673469387755119
34048,War of the Worlds (2005),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.8673469387755119
34072,"March of the Penguins (Marche de l'empereur, La) (2005)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8673469387755119
34150,Fantastic Four (2005),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8673469387755119
34162,Wedding Crashers (2005),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8673469387755119
34319,"Island, The (2005)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.8673469387755119
34338,"Aristocrats, The (2005)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8673469387755119
34405,Serenity (2005),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8673469387755119
34437,Broken Flowers (2005),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8673469387755119
34520,"Dukes of Hazzard, The (2005)",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8673469387755119
35836,"40-Year-Old Virgin, The (2005)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8673469387755119
36401,"Brothers Grimm, The (2005)",0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.8673469387755119
36517,"Constant Gardener, The (2005)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.8673469387755119
36519,Transporter 2 (2005),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8673469387755119
36529,Lord of War (2005),0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0.8673469387755119
36708,Family Guy Presents Stewie Griffin: The Untold Story (2005),0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8673469387755119
37384,Waiting... (2005),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8673469387755119
37386,Aeon Flux (2005),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8673469387755119
37729,Corpse Bride (2005),0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.8673469387755119
37731,Green Street Hooligans (a.k.a. Hooligans) (2005),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8673469387755119
37733,"History of Violence, A (2005)",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.8673469387755119
37741,Capote (2005),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8673469387755119
37830,Final Fantasy VII: Advent Children (2004),0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.8571428571428577
37857,MirrorMask (2005),0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8673469387755119
38038,Wallace & Gromit in The Curse of the Were-Rabbit (2005),0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8673469387755119
38061,Kiss Kiss Bang Bang (2005),0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.8673469387755119
39183,Brokeback Mountain (2005),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8673469387755119
39292,"Good Night, and Good Luck. (2005)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8673469387755119
39446,Saw II (2005),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.8673469387755119
40278,Jarhead (2005),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.8673469387755119
40339,Chicken Little (2005),0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8673469387755119
40583,Syriana (2005),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.8673469387755119
40629,Pride & Prejudice (2005),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8673469387755119
40815,Harry Potter and the Goblet of Fire (2005),0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.8673469387755119
40819,Walk the Line (2005),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.8673469387755119
40826,Rent (2005),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.8673469387755119
41285,Match Point (2005),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8673469387755119
41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8673469387755119
41569,King Kong (2005),0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0.8673469387755119
41571,Memoirs of a Geisha (2005),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8673469387755119
41997,Munich (2005),0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.8673469387755119
42723,Hostel (2005),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8673469387755119
42738,Underworld: Evolution (2006),0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.8775510204081662
43836,"Pink Panther, The (2006)",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8775510204081662
43928,Ultraviolet (2006),0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.8775510204081662
44022,Ice Age 2: The Meltdown (2006),0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8775510204081662
44191,V for Vendetta (2006),0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.8775510204081662
44195,Thank You for Smoking (2006),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8775510204081662
44199,Inside Man (2006),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.8775510204081662
44555,"Lives of Others, The (Das leben der Anderen) (2006)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.8775510204081662
44665,Lucky Number Slevin (2006),0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.8775510204081662
44972,Scary Movie 4 (2006),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8775510204081662
44974,Hard Candy (2005),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.8673469387755119
45186,Mission: Impossible III (2006),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8775510204081662
45431,Over the Hedge (2006),0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8775510204081662
45447,"Da Vinci Code, The (2006)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.8775510204081662
45499,X-Men: The Last Stand (2006),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.8775510204081662
45517,Cars (2006),0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8775510204081662
45666,Nacho Libre (2006),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8775510204081662
45668,"Lake House, The (2006)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.8775510204081662
45672,Click (2006),0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.8775510204081662
45720,"Devil Wears Prada, The (2006)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8775510204081662
45722,Pirates of the Caribbean: Dead Man's Chest (2006),0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8775510204081662
45728,Clerks II (2006),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8775510204081662
45880,Marie Antoinette (2006),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8775510204081662
45950,"Inconvenient Truth, An (2006)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8775510204081662
46530,Superman Returns (2006),0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.8775510204081662
46578,Little Miss Sunshine (2006),0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8775510204081662
46723,Babel (2006),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.8775510204081662
46948,Monster House (2006),0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.8775510204081662
46965,Snakes on a Plane (2006),0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.8775510204081662
46970,Talladega Nights: The Ballad of Ricky Bobby (2006),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8775510204081662
46972,Night at the Museum (2006),0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.8775510204081662
46976,Stranger than Fiction (2006),0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.8775510204081662
47099,"Pursuit of Happyness, The (2006)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8775510204081662
47122,John Tucker Must Die (2006),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8775510204081662
47200,Crank (2006),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8775510204081662
47518,Accepted (2006),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8775510204081662
47610,"Illusionist, The (2006)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.8775510204081662
47629,The Queen (2006),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8775510204081662
47997,Idiocracy (2006),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.8775510204081662
48043,"Fountain, The (2006)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.8775510204081662
48082,"Science of Sleep, The (La science des rêves) (2006)",0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.8775510204081662
48304,Apocalypto (2006),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.8775510204081662
48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8775510204081662
48394,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0.8775510204081662
48516,"Departed, The (2006)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.8775510204081662
48738,"Last King of Scotland, The (2006)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.8775510204081662
48774,Children of Men (2006),0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.8775510204081662
48780,"Prestige, The (2006)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0.8775510204081662
48877,Saw III (2006),0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.8775510204081662
48982,Flushed Away (2006),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8775510204081662
48997,Perfume: The Story of a Murderer (2006),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.8775510204081662
49272,Casino Royale (2006),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8775510204081662
49274,Happy Feet (2006),0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8775510204081662
49278,Déjà Vu (Deja Vu) (2006),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.8775510204081662
49286,"Holiday, The (2006)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8775510204081662
49530,Blood Diamond (2006),0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0.8775510204081662
49649,Eragon (2006),0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8775510204081662
49651,Rocky Balboa (2006),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8775510204081662
50068,Letters from Iwo Jima (2006),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.8775510204081662
50442,Alpha Dog (2007),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.887755102040817
50601,Bridge to Terabithia (2007),0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.887755102040817
50872,Ratatouille (2007),0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.887755102040817
50912,"Paris, I Love You (Paris, je t'aime) (2006)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8775510204081662
51077,Ghost Rider (2007),0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.887755102040817
51080,Breach (2007),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.887755102040817
51084,Music and Lyrics (2007),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.887755102040817
51086,"Number 23, The (2007)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.887755102040817
51255,Hot Fuzz (2007),0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.887755102040817
51412,Next (2007),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.887755102040817
51540,Zodiac (2007),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.887755102040817
51662,300 (2007),0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.887755102040817
51935,Shooter (2007),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.887755102040817
52245,Blades of Glory (2007),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.887755102040817
52281,Grindhouse (2007),0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0.887755102040817
52287,Meet the Robinsons (2007),0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.887755102040817
52319,Inglorious Bastards (Quel maledetto treno blindato) (1978),0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.591836734693878
52328,Sunshine (2007),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.887755102040817
52435,How the Grinch Stole Christmas! (1966),0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.46938775510204067
52604,Fracture (2007),0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0.887755102040817
52722,Spider-Man 3 (2007),0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.887755102040817
52885,Paprika (Papurika) (2006),0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.8775510204081662
52952,This Is England (2006),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8775510204081662
52973,Knocked Up (2007),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.887755102040817
52975,Hairspray (2007),0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.887755102040817
53000,28 Weeks Later (2007),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.887755102040817
53121,Shrek the Third (2007),0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.887755102040817
53123,Once (2006),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.8775510204081662
53125,Pirates of the Caribbean: At World's End (2007),0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.887755102040817
53322,Ocean's Thirteen (2007),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.887755102040817
53460,Surf's Up (2007),0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887755102040817
53464,Fantastic Four: Rise of the Silver Surfer (2007),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.887755102040817
53519,Death Proof (2007),0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.887755102040817
53894,Sicko (2007),0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.887755102040817
53953,1408 (2007),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.887755102040817
53972,Live Free or Die Hard (2007),0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.887755102040817
53993,Evan Almighty (2007),0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.887755102040817
53996,Transformers (2007),0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.887755102040817
54001,Harry Potter and the Order of the Phoenix (2007),0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.887755102040817
54190,Across the Universe (2007),0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0.887755102040817
54259,Stardust (2007),0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.887755102040817
54272,"Simpsons Movie, The (2007)",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887755102040817
54286,"Bourne Ultimatum, The (2007)",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.887755102040817
54503,Superbad (2007),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887755102040817
54881,"King of Kong, The (2007)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.887755102040817
54995,Planet Terror (2007),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.887755102040817
54997,3:10 to Yuma (2007),0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.887755102040817
54999,Shoot 'Em Up (2007),0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887755102040817
55052,Atonement (2007),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.887755102040817
55118,Eastern Promises (2007),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.887755102040817
55247,Into the Wild (2007),0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.887755102040817
55269,"Darjeeling Limited, The (2007)",0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.887755102040817
55276,Michael Clayton (2007),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.887755102040817
55290,Gone Baby Gone (2007),0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.887755102040817
55363,"Assassination of Jesse James by the Coward Robert Ford, The (2007)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.887755102040817
55442,Persepolis (2007),0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.887755102040817
55721,Elite Squad (Tropa de Elite) (2007),0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.887755102040817
55765,American Gangster (2007),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.887755102040817
55768,Bee Movie (2007),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887755102040817
55820,No Country for Old Men (2007),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.887755102040817
55908,"Man from Earth, The (2007)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.887755102040817
56145,"Mist, The (2007)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.887755102040817
56152,Enchanted (2007),0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.887755102040817
56171,"Golden Compass, The (2007)",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.887755102040817
56174,I Am Legend (2007),0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0.887755102040817
56251,Futurama: Bender's Big Score (2007),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.887755102040817
56367,Juno (2007),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.887755102040817
56587,"Bucket List, The (2007)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.887755102040817
56757,Sweeney Todd: The Demon Barber of Fleet Street (2007),0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0.887755102040817
56775,National Treasure: Book of Secrets (2007),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887755102040817
56782,There Will Be Blood (2007),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.887755102040817
56788,Charlie Wilson's War (2007),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.887755102040817
56941,P.S. I Love You (2007),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.887755102040817
56949,27 Dresses (2008),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8979591836734713
57274,[REC] (2007),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.887755102040817
57368,Cloverfield (2008),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.8979591836734713
57504,"Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)",0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.8775510204081662
57528,Rambo (Rambo 4) (2008),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.8979591836734713
57640,Hellboy II: The Golden Army (2008),0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.8979591836734713
57669,In Bruges (2008),0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.8979591836734713
58025,Jumper (2008),0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.8979591836734713
58047,"Definitely, Maybe (2008)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8979591836734713
58154,"Other Boleyn Girl, The (2008)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8979591836734713
58293,"10,000 BC (2008)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.8979591836734713
58295,"Bank Job, The (2008)",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8979591836734713
58299,Horton Hears a Who! (2008),0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8979591836734713
58559,"Dark Knight, The (2008)",0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.8979591836734713
58803,21 (2008),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0.8979591836734713
58998,Forgetting Sarah Marshall (2008),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8979591836734713
59022,Harold & Kumar Escape from Guantanamo Bay (2008),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8979591836734713
59258,Baby Mama (2008),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8979591836734713
